x,y,z
3.846153846153844924e+00,5.897435897435896024e+00,7.727059229241578509e-03
3.846153846153844924e+00,6.410256410256408799e+00,-2.500927014506783286e-02
3.846153846153844924e+00,6.923076923076919797e+00,-1.022046553301257654e-01
3.846153846153844924e+00,7.435897435897434349e+00,-1.647055024400678191e-01
3.846153846153844924e+00,7.948717948717948900e+00,-1.559457933874688618e-01
3.846153846153844924e+00,8.461538461538459899e+00,-6.920948382687655553e-02
3.846153846153844924e+00,8.974358974358970897e+00,4.176924554324044914e-02
3.846153846153844924e+00,9.487179487179485449e+00,1.027823859501281606e-01
3.846153846153844924e+00,1.000000000000000000e+01,7.998482534878936789e-02
4.358974358974357699e+00,-1.000000000000000000e+01,4.055081495596330604e-02
4.358974358974357699e+00,-9.487179487179487225e+00,9.212216693556721236e-02
4.358974358974357699e+00,-8.974358974358974450e+00,7.099770676746978981e-02
4.358974358974357699e+00,-8.461538461538461675e+00,-1.940388133555086617e-02
4.358974358974357699e+00,-7.948717948717948900e+00,-1.210330545333357655e-01
4.358974358974357699e+00,-7.435897435897436125e+00,-1.687063308025023578e-01
4.358974358974357699e+00,-6.923076923076923350e+00,-1.387245572807856708e-01
4.358974358974357699e+00,-6.410256410256410575e+00,-6.160055945732460791e-02
4.358974358974357699e+00,-5.897435897435897800e+00,5.769380383248326472e-03
4.358974358974357699e+00,-5.384615384615385025e+00,2.216550332466844797e-02
4.358974358974357699e+00,-4.871794871794872250e+00,-1.379899591266055270e-02
4.358974358974357699e+00,-4.358974358974359475e+00,-7.042058170631554370e-02
4.358974358974357699e+00,-3.846153846153846700e+00,-1.090583379475322801e-01
4.358974358974357699e+00,-3.333333333333333925e+00,-1.078316354497410590e-01
4.358974358974357699e+00,-2.820512820512821150e+00,-6.875025666137105085e-02
4.358974358974357699e+00,-2.307692307692308376e+00,-9.326714183724889307e-03
4.358974358974357699e+00,-1.794871794871795601e+00,5.083007949196059055e-02
4.358974358974357699e+00,-1.282051282051282826e+00,9.887345716204125334e-02
4.358974358974357699e+00,-7.692307692307700506e-01,1.301879839648788506e-01
4.358974358974357699e+00,-2.564102564102572757e-01,1.451557319008456304e-01
4.358974358974357699e+00,2.564102564102554993e-01,1.451557319008456304e-01
4.358974358974357699e+00,7.692307692307682743e-01,1.301879839648788506e-01
4.358974358974357699e+00,1.282051282051281049e+00,9.887345716204129498e-02
4.358974358974357699e+00,1.794871794871793824e+00,5.083007949196081954e-02
4.358974358974357699e+00,2.307692307692306599e+00,-9.326714183724660323e-03
4.358974358974357699e+00,2.820512820512819374e+00,-6.875025666137088431e-02
4.358974358974357699e+00,3.333333333333332149e+00,-1.078316354497409757e-01
4.358974358974357699e+00,3.846153846153844924e+00,-1.090583379475323217e-01
4.358974358974357699e+00,4.358974358974357699e+00,-7.042058170631564085e-02
4.358974358974357699e+00,4.871794871794870474e+00,-1.379899591266064984e-02
4.358974358974357699e+00,5.384615384615383249e+00,2.216550332466837858e-02
4.358974358974357699e+00,5.897435897435896024e+00,5.769380383248520761e-03
4.358974358974357699e+00,6.410256410256408799e+00,-6.160055945732426097e-02
4.358974358974357699e+00,6.923076923076919797e+00,-1.387245572807854210e-01
4.358974358974357699e+00,7.435897435897434349e+00,-1.687063308025023856e-01
4.358974358974357699e+00,7.948717948717948900e+00,-1.210330545333357655e-01
4.358974358974357699e+00,8.461538461538459899e+00,-1.940388133555093556e-02
4.358974358974357699e+00,8.974358974358970897e+00,7.099770676746933185e-02
4.358974358974357699e+00,9.487179487179485449e+00,9.212216693556729563e-02
4.358974358974357699e+00,1.000000000000000000e+01,4.055081495596330604e-02
4.871794871794870474e+00,-1.000000000000000000e+01,-6.928187740318201421e-03
4.871794871794870474e+00,-9.487179487179487225e+00,6.343498182042606182e-02
4.871794871794870474e+00,-8.974358974358974450e+00,8.551657972433739097e-02
4.871794871794870474e+00,-8.461538461538461675e+00,3.268647701524358962e-02
4.871794871794870474e+00,-7.948717948717948900e+00,-6.387189278287645766e-02
4.871794871794870474e+00,-7.435897435897436125e+00,-1.421055514927630492e-01
4.871794871794870474e+00,-6.923076923076923350e+00,-1.555735977294085970e-01
4.871794871794870474e+00,-6.410256410256410575e+00,-1.031995791595903128e-01
4.871794871794870474e+00,-5.897435897435897800e+00,-2.387929802496273346e-02
4.871794871794870474e+00,-5.384615384615385025e+00,3.423342348079420894e-02
4.871794871794870474e+00,-4.871794871794872250e+00,4.430611395290540155e-02
4.871794871794870474e+00,-4.358974358974359475e+00,1.156198515854332809e-02
4.871794871794870474e+00,-3.846153846153846700e+00,-3.754920682795038350e-02
4.871794871794870474e+00,-3.333333333333333925e+00,-7.512620728250546387e-02
4.871794871794870474e+00,-2.820512820512821150e+00,-8.619036419171800800e-02
4.871794871794870474e+00,-2.307692307692308376e+00,-7.145083370228019759e-02
4.871794871794870474e+00,-1.794871794871795601e+00,-4.141894031383343278e-02
4.871794871794870474e+00,-1.282051282051282826e+00,-8.580914297912578537e-03
4.871794871794870474e+00,-7.692307692307700506e-01,1.756744115909736337e-02
4.871794871794870474e+00,-2.564102564102572757e-01,3.170244656265484157e-02
4.871794871794870474e+00,2.564102564102554993e-01,3.170244656265484157e-02
4.871794871794870474e+00,7.692307692307682743e-01,1.756744115909738418e-02
4.871794871794870474e+00,1.282051282051281049e+00,-8.580914297912543842e-03
4.871794871794870474e+00,1.794871794871793824e+00,-4.141894031383329400e-02
4.871794871794870474e+00,2.307692307692306599e+00,-7.145083370228010045e-02
4.871794871794870474e+00,2.820512820512819374e+00,-8.619036419171799412e-02
4.871794871794870474e+00,3.333333333333332149e+00,-7.512620728250554714e-02
4.871794871794870474e+00,3.846153846153844924e+00,-3.754920682795050146e-02
4.871794871794870474e+00,4.358974358974357699e+00,1.156198515854323094e-02
4.871794871794870474e+00,4.871794871794870474e+00,4.430611395290531135e-02
4.871794871794870474e+00,5.384615384615383249e+00,3.423342348079436853e-02
4.871794871794870474e+00,5.897435897435896024e+00,-2.387929802496255999e-02
4.871794871794870474e+00,6.410256410256408799e+00,-1.031995791595899936e-01
4.871794871794870474e+00,6.923076923076919797e+00,-1.555735977294084027e-01
4.871794871794870474e+00,7.435897435897434349e+00,-1.421055514927632157e-01
4.871794871794870474e+00,7.948717948717948900e+00,-6.387189278287645766e-02
4.871794871794870474e+00,8.461538461538459899e+00,3.268647701524326349e-02
4.871794871794870474e+00,8.974358974358970897e+00,8.551657972433727994e-02
4.871794871794870474e+00,9.487179487179485449e+00,6.343498182042628386e-02
4.871794871794870474e+00,1.000000000000000000e+01,-6.928187740318201421e-03
5.384615384615383249e+00,-1.000000000000000000e+01,-5.391589053011468929e-02
5.384615384615383249e+00,-9.487179487179487225e+00,1.863414291458147243e-02
5.384615384615383249e+00,-8.974358974358974450e+00,7.751352520786075617e-02
5.384615384615383249e+00,-8.461538461538461675e+00,7.342650279043755335e-02
5.384615384615383249e+00,-7.948717948717948900e+00,5.267391736452457784e-03
5.384615384615383249e+00,-7.435897435897436125e+00,-8.330218923876876735e-02
5.384615384615383249e+00,-6.923076923076923350e+00,-1.378050815780782479e-01
5.384615384615383249e+00,-6.410256410256410575e+00,-1.293537127470174575e-01
5.384615384615383249e+00,-5.897435897435897800e+00,-6.869619106870100689e-02
5.384615384615383249e+00,-5.384615384615385025e+00,6.875998557381773901e-03
5.384615384615383249e+00,-4.871794871794872250e+00,5.959440455199808973e-02
5.384615384615383249e+00,-4.358974358974359475e+00,7.122919221435407289e-02
5.384615384615383249e+00,-3.846153846153846700e+00,4.695402365768277381e-02
5.384615384615383249e+00,-3.333333333333333925e+00,5.762351300414450886e-03
5.384615384615383249e+00,-2.820512820512821150e+00,-3.284221033610666696e-02
5.384615384615383249e+00,-2.307692307692308376e+00,-5.752572975851535930e-02
5.384615384615383249e+00,-1.794871794871795601e+00,-6.663815333940129038e-02
5.384615384615383249e+00,-1.282051282051282826e+00,-6.491100389055415310e-02
5.384615384615383249e+00,-7.692307692307700506e-01,-5.905710659455057354e-02
5.384615384615383249e+00,-2.564102564102572757e-01,-5.464023428006319072e-02
5.384615384615383249e+00,2.564102564102554993e-01,-5.464023428006319072e-02
5.384615384615383249e+00,7.692307692307682743e-01,-5.905710659455055966e-02
5.384615384615383249e+00,1.282051282051281049e+00,-6.491100389055415310e-02
5.384615384615383249e+00,1.794871794871793824e+00,-6.663815333940126262e-02
5.384615384615383249e+00,2.307692307692306599e+00,-5.752572975851544257e-02
5.384615384615383249e+00,2.820512820512819374e+00,-3.284221033610679186e-02
5.384615384615383249e+00,3.333333333333332149e+00,5.762351300414136034e-03
5.384615384615383249e+00,3.846153846153844924e+00,4.695402365768253095e-02
5.384615384615383249e+00,4.358974358974357699e+00,7.122919221435400350e-02
5.384615384615383249e+00,4.871794871794870474e+00,5.959440455199824932e-02
5.384615384615383249e+00,5.384615384615383249e+00,6.875998557381940435e-03
5.384615384615383249e+00,5.897435897435896024e+00,-6.869619106870064607e-02
5.384615384615383249e+00,6.410256410256408799e+00,-1.293537127470172632e-01
5.384615384615383249e+00,6.923076923076919797e+00,-1.378050815780783589e-01
5.384615384615383249e+00,7.435897435897434349e+00,-8.330218923876910042e-02
5.384615384615383249e+00,7.948717948717948900e+00,5.267391736452457784e-03
5.384615384615383249e+00,8.461538461538459899e+00,7.342650279043738681e-02
5.384615384615383249e+00,8.974358974358970897e+00,7.751352520786103373e-02
5.384615384615383249e+00,9.487179487179485449e+00,1.863414291458178468e-02
5.384615384615383249e+00,1.000000000000000000e+01,-5.391589053011468929e-02
5.897435897435896024e+00,-1.000000000000000000e+01,-8.873743791713893658e-02
5.897435897435896024e+00,-9.487179487179487225e+00,-3.373045479933382829e-02
5.897435897435896024e+00,-8.974358974358974450e+00,4.487065158588835617e-02
5.897435897435896024e+00,-8.461538461538461675e+00,8.897531846559475488e-02
5.897435897435896024e+00,-7.948717948717948900e+00,6.818683209568462966e-02
5.897435897435896024e+00,-7.435897435897436125e+00,-2.936465259968724581e-03
5.897435897435896024e+00,-6.923076923076923350e+00,-7.956126438951474644e-02
5.897435897435896024e+00,-6.410256410256410575e+00,-1.181222412506244823e-01
5.897435897435896024e+00,-5.897435897435897800e+00,-1.014425647479662018e-01
5.897435897435896024e+00,-5.384615384615385025e+00,-4.333520999749711916e-02
5.897435897435896024e+00,-4.871794871794872250e+00,2.518439086472289146e-02
5.897435897435896024e+00,-4.358974358974359475e+00,7.532765975805175152e-02
5.897435897435896024e+00,-3.846153846153846700e+00,9.323173618334555657e-02
5.897435897435896024e+00,-3.333333333333333925e+00,8.133658472965289710e-02
5.897435897435896024e+00,-2.820512820512821150e+00,5.171047804949120696e-02
5.897435897435896024e+00,-2.307692307692308376e+00,1.768241306693016379e-02
5.897435897435896024e+00,-1.794871794871795601e+00,-1.155721536047286079e-02
5.897435897435896024e+00,-1.282051282051282826e+00,-3.222904520169990461e-02
5.897435897435896024e+00,-7.692307692307700506e-01,-4.445521446440765800e-02
5.897435897435896024e+00,-2.564102564102572757e-01,-4.990713548837560909e-02
5.897435897435896024e+00,2.564102564102554993e-01,-4.990713548837574787e-02
5.897435897435896024e+00,7.692307692307682743e-01,-4.445521446440779678e-02
5.897435897435896024e+00,1.282051282051281049e+00,-3.222904520170005727e-02
5.897435897435896024e+00,1.794871794871793824e+00,-1.155721536047284864e-02
5.897435897435896024e+00,2.307692307692306599e+00,1.768241306692982379e-02
5.897435897435896024e+00,2.820512820512819374e+00,5.171047804949122084e-02
5.897435897435896024e+00,3.333333333333332149e+00,8.133658472965291097e-02
5.897435897435896024e+00,3.846153846153844924e+00,9.323173618334555657e-02
5.897435897435896024e+00,4.358974358974357699e+00,7.532765975805186254e-02
5.897435897435896024e+00,4.871794871794870474e+00,2.518439086472306493e-02
5.897435897435896024e+00,5.384615384615383249e+00,-4.333520999749677222e-02
5.897435897435896024e+00,5.897435897435896024e+00,-1.014425647479662018e-01
5.897435897435896024e+00,6.410256410256408799e+00,-1.181222412506245378e-01
5.897435897435896024e+00,6.923076923076919797e+00,-7.956126438951505175e-02
5.897435897435896024e+00,7.435897435897434349e+00,-2.936465259969083669e-03
5.897435897435896024e+00,7.948717948717948900e+00,6.818683209568462966e-02
5.897435897435896024e+00,8.461538461538459899e+00,8.897531846559482427e-02
5.897435897435896024e+00,8.974358974358970897e+00,4.487065158588862679e-02
5.897435897435896024e+00,9.487179487179485449e+00,-3.373045479933351604e-02
5.897435897435896024e+00,1.000000000000000000e+01,-8.873743791713893658e-02
6.410256410256408799e+00,-1.000000000000000000e+01,-9.991676520931179473e-02
6.410256410256408799e+00,-9.487179487179487225e+00,-7.905353113947405364e-02
6.410256410256408799e+00,-8.974358974358974450e+00,-5.186896867529822153e-03
6.410256410256408799e+00,-8.461538461538461675e+00,7.184276736714358125e-02
6.410256410256408799e+00,-7.948717948717948900e+00,1.042716791701176482e-01
6.410256410256408799e+00,-7.435897435897436125e+00,7.604219875614921798e-02
6.410256410256408799e+00,-6.923076923076923350e+00,8.083589541652254698e-03
6.410256410256408799e+00,-6.410256410256410575e+00,-5.949764395641584519e-02
6.410256410256408799e+00,-5.897435897435897800e+00,-9.276126017942060153e-02
6.410256410256408799e+00,-5.384615384615385025e+00,-8.029002385733163827e-02
6.410256410256408799e+00,-4.871794871794872250e+00,-3.364129978478665184e-02
6.410256410256408799e+00,-4.358974358974359475e+00,2.390411749677955403e-02
6.410256410256408799e+00,-3.846153846153846700e+00,7.085092766406686504e-02
6.410256410256408799e+00,-3.333333333333333925e+00,9.574634289877313742e-02
6.410256410256408799e+00,-2.820512820512821150e+00,9.813475521397391210e-02
6.410256410256408799e+00,-2.307692307692308376e+00,8.464514067777272055e-02
6.410256410256408799e+00,-1.794871794871795601e+00,6.400099826986940799e-02
6.410256410256408799e+00,-1.282051282051282826e+00,4.355759286730524760e-02
6.410256410256408799e+00,-7.692307692307700506e-01,2.803962264949506553e-02
6.410256410256408799e+00,-2.564102564102572757e-01,1.983531466235478186e-02
6.410256410256408799e+00,2.564102564102554993e-01,1.983531466235461185e-02
6.410256410256408799e+00,7.692307692307682743e-01,2.803962264949489552e-02
6.410256410256408799e+00,1.282051282051281049e+00,4.355759286730524760e-02
6.410256410256408799e+00,1.794871794871793824e+00,6.400099826986928309e-02
6.410256410256408799e+00,2.307692307692306599e+00,8.464514067777272055e-02
6.410256410256408799e+00,2.820512820512819374e+00,9.813475521397387047e-02
6.410256410256408799e+00,3.333333333333332149e+00,9.574634289877319293e-02
6.410256410256408799e+00,3.846153846153844924e+00,7.085092766406711484e-02
6.410256410256408799e+00,4.358974358974357699e+00,2.390411749677972403e-02
6.410256410256408799e+00,4.871794871794870474e+00,-3.364129978478665184e-02
6.410256410256408799e+00,5.384615384615383249e+00,-8.029002385733165215e-02
6.410256410256408799e+00,5.897435897435896024e+00,-9.276126017942065705e-02
6.410256410256408799e+00,6.410256410256408799e+00,-5.949764395641612275e-02
6.410256410256408799e+00,6.923076923076919797e+00,8.083589541651548666e-03
6.410256410256408799e+00,7.435897435897434349e+00,7.604219875614921798e-02
6.410256410256408799e+00,7.948717948717948900e+00,1.042716791701176482e-01
6.410256410256408799e+00,8.461538461538459899e+00,7.184276736714358125e-02
6.410256410256408799e+00,8.974358974358970897e+00,-5.186896867529102242e-03
6.410256410256408799e+00,9.487179487179485449e+00,-7.905353113947362342e-02
6.410256410256408799e+00,1.000000000000000000e+01,-9.991676520931179473e-02
6.923076923076919797e+00,-1.000000000000000000e+01,-8.117968857983226538e-02
6.923076923076919797e+00,-9.487179487179487225e+00,-1.007166401763596592e-01
6.923076923076919797e+00,-8.974358974358974450e+00,-5.566954795728392552e-02
6.923076923076919797e+00,-8.461538461538461675e+00,2.708608114983603737e-02
6.923076923076919797e+00,-7.948717948717948900e+00,1.000688174804646724e-01
6.923076923076919797e+00,-7.435897435897436125e+00,1.258635545900526342e-01
6.923076923076919797e+00,-6.923076923076923350e+00,9.668107165664840963e-02
6.923076923076919797e+00,-6.410256410256410575e+00,3.344457061285568966e-02
6.923076923076919797e+00,-5.897435897435897800e+00,-3.049757549982951357e-02
6.923076923076919797e+00,-5.384615384615385025e+00,-6.824680220327508651e-02
6.923076923076919797e+00,-4.871794871794872250e+00,-7.006892077530457730e-02
6.923076923076919797e+00,-4.358974358974359475e+00,-4.286435947165049415e-02
6.923076923076919797e+00,-3.846153846153846700e+00,-2.256927702317678558e-03
6.923076923076919797e+00,-3.333333333333333925e+00,3.640191279446737538e-02
6.923076923076919797e+00,-2.820512820512821150e+00,6.363261438022727035e-02
6.923076923076919797e+00,-2.307692307692308376e+00,7.695855854751516845e-02
6.923076923076919797e+00,-1.794871794871795601e+00,7.899914660368238806e-02
6.923076923076919797e+00,-1.282051282051282826e+00,7.463763906643261503e-02
6.923076923076919797e+00,-7.692307692307700506e-01,6.873592285781479627e-02
6.923076923076919797e+00,-2.564102564102572757e-01,6.487004733376680599e-02
6.923076923076919797e+00,2.564102564102554993e-01,6.487004733376675047e-02
6.923076923076919797e+00,7.692307692307682743e-01,6.873592285781476852e-02
6.923076923076919797e+00,1.282051282051281049e+00,7.463763906643258728e-02
6.923076923076919797e+00,1.794871794871793824e+00,7.899914660368238806e-02
6.923076923076919797e+00,2.307692307692306599e+00,7.695855854751522396e-02
6.923076923076919797e+00,2.820512820512819374e+00,6.363261438022724259e-02
6.923076923076919797e+00,3.333333333333332149e+00,3.640191279446751416e-02
6.923076923076919797e+00,3.846153846153844924e+00,-2.256927702317529372e-03
6.923076923076919797e+00,4.358974358974357699e+00,-4.286435947165051497e-02
6.923076923076919797e+00,4.871794871794870474e+00,-7.006892077530446628e-02
6.923076923076919797e+00,5.384615384615383249e+00,-6.824680220327510038e-02
6.923076923076919797e+00,5.897435897435896024e+00,-3.049757549982951704e-02
6.923076923076919797e+00,6.410256410256408799e+00,3.344457061285534272e-02
6.923076923076919797e+00,6.923076923076919797e+00,9.668107165664788227e-02
6.923076923076919797e+00,7.435897435897434349e+00,1.258635545900526620e-01
6.923076923076919797e+00,7.948717948717948900e+00,1.000688174804646724e-01
6.923076923076919797e+00,8.461538461538459899e+00,2.708608114983606513e-02
6.923076923076919797e+00,8.974358974358970897e+00,-5.566954795728359245e-02
6.923076923076919797e+00,9.487179487179485449e+00,-1.007166401763595759e-01
6.923076923076919797e+00,1.000000000000000000e+01,-8.117968857983226538e-02
7.435897435897434349e+00,-1.000000000000000000e+01,-3.625131797132325612e-02
7.435897435897434349e+00,-9.487179487179487225e+00,-8.715707466628543065e-02
7.435897435897434349e+00,-8.974358974358974450e+00,-8.465742519831759294e-02
7.435897435897434349e+00,-8.461538461538461675e+00,-2.599472705249530544e-02
7.435897435897434349e+00,-7.948717948717948900e+00,5.867902330139100620e-02
7.435897435897434349e+00,-7.435897435897436125e+00,1.275698048307288279e-01
7.435897435897434349e+00,-6.923076923076923350e+00,1.512245356612565983e-01
7.435897435897434349e+00,-6.410256410256410575e+00,1.251058876458350788e-01
7.435897435897434349e+00,-5.897435897435897800e+00,6.662181411483460158e-02
7.435897435897434349e+00,-5.384615384615385025e+00,2.202487715335203766e-03
7.435897435897434349e+00,-4.871794871794872250e+00,-4.624535368362810150e-02
7.435897435897434349e+00,-4.358974358974359475e+00,-6.875860317469410787e-02
7.435897435897434349e+00,-3.846153846153846700e+00,-6.720550650142048665e-02
7.435897435897434349e+00,-3.333333333333333925e+00,-5.039679608666864513e-02
7.435897435897434349e+00,-2.820512820512821150e+00,-2.835700940668248182e-02
7.435897435897434349e+00,-2.307692307692308376e+00,-8.467355235212623010e-03
7.435897435897434349e+00,-1.794871794871795601e+00,5.789035747379732422e-03
7.435897435897434349e+00,-1.282051282051282826e+00,1.415960122487033845e-02
7.435897435897434349e+00,-7.692307692307700506e-01,1.814436192049180552e-02
7.435897435897434349e+00,-2.564102564102572757e-01,1.956266572419469024e-02
7.435897435897434349e+00,2.564102564102554993e-01,1.956266572419480820e-02
7.435897435897434349e+00,7.692307692307682743e-01,1.814436192049191654e-02
7.435897435897434349e+00,1.282051282051281049e+00,1.415960122487044948e-02
7.435897435897434349e+00,1.794871794871793824e+00,5.789035747379850383e-03
7.435897435897434349e+00,2.307692307692306599e+00,-8.467355235212491171e-03
7.435897435897434349e+00,2.820512820512819374e+00,-2.835700940668235692e-02
7.435897435897434349e+00,3.333333333333332149e+00,-5.039679608666869370e-02
7.435897435897434349e+00,3.846153846153844924e+00,-6.720550650142054216e-02
7.435897435897434349e+00,4.358974358974357699e+00,-6.875860317469414951e-02
7.435897435897434349e+00,4.871794871794870474e+00,-4.624535368362830273e-02
7.435897435897434349e+00,5.384615384615383249e+00,2.202487715334870699e-03
7.435897435897434349e+00,5.897435897435896024e+00,6.662181411483424076e-02
7.435897435897434349e+00,6.410256410256408799e+00,1.251058876458348290e-01
7.435897435897434349e+00,6.923076923076919797e+00,1.512245356612566261e-01
7.435897435897434349e+00,7.435897435897434349e+00,1.275698048307290500e-01
7.435897435897434349e+00,7.948717948717948900e+00,5.867902330139100620e-02
7.435897435897434349e+00,8.461538461538459899e+00,-2.599472705249494808e-02
7.435897435897434349e+00,8.974358974358970897e+00,-8.465742519831731538e-02
7.435897435897434349e+00,9.487179487179485449e+00,-8.715707466628556943e-02
7.435897435897434349e+00,1.000000000000000000e+01,-3.625131797132325612e-02
7.948717948717948900e+00,-1.000000000000000000e+01,1.940790112489445760e-02
7.948717948717948900e+00,-9.487179487179487225e+00,-3.929375362270606797e-02
7.948717948717948900e+00,-8.974358974358974450e+00,-7.499873463915965321e-02
7.948717948717948900e+00,-8.461538461538461675e+00,-5.990624900999306363e-02
7.948717948717948900e+00,-7.948717948717948900e+00,2.605517737224033459e-03
7.948717948717948900e+00,-7.435897435897436125e+00,8.404000437259459555e-02
7.948717948717948900e+00,-6.923076923076923350e+00,1.491325063701501863e-01
7.948717948717948900e+00,-6.410256410256410575e+00,1.738299585449210316e-01
7.948717948717948900e+00,-5.897435897435897800e+00,1.536915090497886771e-01
7.948717948717948900e+00,-5.384615384615385025e+00,1.011275895455877594e-01
7.948717948717948900e+00,-4.871794871794872250e+00,3.607583484493182002e-02
7.948717948717948900e+00,-4.358974358974359475e+00,-2.353305859468845379e-02
7.948717948717948900e+00,-3.846153846153846700e+00,-6.726874131733931450e-02
7.948717948717948900e+00,-3.333333333333333925e+00,-9.283820313808471836e-02
7.948717948717948900e+00,-2.820512820512821150e+00,-1.035314065450481380e-01
7.948717948717948900e+00,-2.307692307692308376e+00,-1.048163026849685542e-01
7.948717948717948900e+00,-1.794871794871795601e+00,-1.017483267807219594e-01
7.948717948717948900e+00,-1.282051282051282826e+00,-9.776746053809004522e-02
7.948717948717948900e+00,-7.692307692307700506e-01,-9.464419420738988398e-02
7.948717948717948900e+00,-2.564102564102572757e-01,-9.301795643820065518e-02
7.948717948717948900e+00,2.564102564102554993e-01,-9.301795643820048864e-02
7.948717948717948900e+00,7.692307692307682743e-01,-9.464419420738989785e-02
7.948717948717948900e+00,1.282051282051281049e+00,-9.776746053809008685e-02
7.948717948717948900e+00,1.794871794871793824e+00,-1.017483267807220149e-01
7.948717948717948900e+00,2.307692307692306599e+00,-1.048163026849686097e-01
7.948717948717948900e+00,2.820512820512819374e+00,-1.035314065450480825e-01
7.948717948717948900e+00,3.333333333333332149e+00,-9.283820313808477387e-02
7.948717948717948900e+00,3.846153846153844924e+00,-6.726874131733937001e-02
7.948717948717948900e+00,4.358974358974357699e+00,-2.353305859468850930e-02
7.948717948717948900e+00,4.871794871794870474e+00,3.607583484493177839e-02
7.948717948717948900e+00,5.384615384615383249e+00,1.011275895455873985e-01
7.948717948717948900e+00,5.897435897435896024e+00,1.536915090497886494e-01
7.948717948717948900e+00,6.410256410256408799e+00,1.738299585449210594e-01
7.948717948717948900e+00,6.923076923076919797e+00,1.491325063701504361e-01
7.948717948717948900e+00,7.435897435897434349e+00,8.404000437259497025e-02
7.948717948717948900e+00,7.948717948717948900e+00,2.605517737224033459e-03
7.948717948717948900e+00,8.461538461538459899e+00,-5.990624900999288321e-02
7.948717948717948900e+00,8.974358974358970897e+00,-7.499873463915968097e-02
7.948717948717948900e+00,9.487179487179485449e+00,-3.929375362270633859e-02
7.948717948717948900e+00,1.000000000000000000e+01,1.940790112489445760e-02
8.461538461538459899e+00,-1.000000000000000000e+01,6.240307402861328123e-02
8.461538461538459899e+00,-9.487179487179487225e+00,2.602091117830068398e-02
8.461538461538459899e+00,-8.974358974358974450e+00,-2.496168104215585118e-02
8.461538461538459899e+00,-8.461538461538461675e+00,-5.214789221675387304e-02
8.461538461538459899e+00,-7.948717948717948900e+00,-3.454526793878909263e-02
8.461538461538459899e+00,-7.435897435897436125e+00,2.306896183719031601e-02
8.461538461538459899e+00,-6.923076923076923350e+00,9.664436052463905302e-02
8.461538461538459899e+00,-6.410256410256410575e+00,1.573474443212475316e-01
8.461538461538459899e+00,-5.897435897435897800e+00,1.848355162747296887e-01
8.461538461538459899e+00,-5.384615384615385025e+00,1.733742304182456784e-01
8.461538461538459899e+00,-4.871794871794872250e+00,1.301864729538906029e-01
8.461538461538459899e+00,-4.358974358974359475e+00,6.927317073457867069e-02
8.461538461538459899e+00,-3.846153846153846700e+00,4.846316211290311454e-03
8.461538461538459899e+00,-3.333333333333333925e+00,-5.288243118183475616e-02
8.461538461538459899e+00,-2.820512820512821150e+00,-9.890660791336584878e-02
8.461538461538459899e+00,-2.307692307692308376e+00,-1.324676321315830796e-01
8.461538461538459899e+00,-1.794871794871795601e+00,-1.552459924167281236e-01
8.461538461538459899e+00,-1.282051282051282826e+00,-1.697131072326412693e-01
8.461538461538459899e+00,-7.692307692307700506e-01,-1.780908377399768594e-01
8.461538461538459899e+00,-2.564102564102572757e-01,-1.819058150841427191e-01
8.461538461538459899e+00,2.564102564102554993e-01,-1.819058150841427191e-01
8.461538461538459899e+00,7.692307692307682743e-01,-1.780908377399769149e-01
8.461538461538459899e+00,1.282051282051281049e+00,-1.697131072326413248e-01
8.461538461538459899e+00,1.794871794871793824e+00,-1.552459924167281791e-01
8.461538461538459899e+00,2.307692307692306599e+00,-1.324676321315831351e-01
8.461538461538459899e+00,2.820512820512819374e+00,-9.890660791336591817e-02
8.461538461538459899e+00,3.333333333333332149e+00,-5.288243118183512392e-02
8.461538461538459899e+00,3.846153846153844924e+00,4.846316211289895121e-03
8.461538461538459899e+00,4.358974358974357699e+00,6.927317073457860130e-02
8.461538461538459899e+00,4.871794871794870474e+00,1.301864729538905474e-01
8.461538461538459899e+00,5.384615384615383249e+00,1.733742304182456229e-01
8.461538461538459899e+00,5.897435897435896024e+00,1.848355162747297720e-01
8.461538461538459899e+00,6.410256410256408799e+00,1.573474443212475593e-01
8.461538461538459899e+00,6.923076923076919797e+00,9.664436052463945548e-02
8.461538461538459899e+00,7.435897435897434349e+00,2.306896183719066989e-02
8.461538461538459899e+00,7.948717948717948900e+00,-3.454526793878909263e-02
8.461538461538459899e+00,8.461538461538459899e+00,-5.214789221675392855e-02
8.461538461538459899e+00,8.974358974358970897e+00,-2.496168104215633343e-02
8.461538461538459899e+00,9.487179487179485449e+00,2.602091117830076378e-02
8.461538461538459899e+00,1.000000000000000000e+01,6.240307402861328123e-02
8.974358974358970897e+00,-1.000000000000000000e+01,7.091817934196108231e-02
8.974358974358970897e+00,-9.487179487179487225e+00,8.033545839261700683e-02
8.974358974358970897e+00,-8.974358974358974450e+00,4.656364213268293639e-02
8.974358974358970897e+00,-8.461538461538461675e+00,3.993000290480192005e-04
8.974358974358970897e+00,-7.948717948717948900e+00,-2.593504574947420871e-02
8.974358974358970897e+00,-7.435897435897436125e+00,-1.509914582351408463e-02
8.974358974358970897e+00,-6.923076923076923350e+00,2.983512899682032316e-02
8.974358974358970897e+00,-6.410256410256410575e+00,9.067330094160545861e-02
8.974358974358970897e+00,-5.897435897435897800e+00,1.448183792136968906e-01
